"_id","CustomerId","Date","PaymentMethod","Items"
"ObjectId(""6296b205fc39a43814675039"")",1262,"2019-07-21T07:09:54.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10159,""Amount"":1},{""ProductId"":10375,""Amount"":4},{""ProductId"":10106,""Amount"":1},{""ProductId"":10362,""Amount"":4},{""ProductId"":10430,""Amount"":1},{""ProductId"":10329,""Amount"":3},{""ProductId"":10032,""Amount"":2},{""ProductId"":10089,""Amount"":3},{""ProductId"":10188,""Amount"":2},{""ProductId"":10328,""Amount"":0},{""ProductId"":10254,""Amount"":1},{""ProductId"":10115,""Amount"":6},{""ProductId"":10045,""Amount"":5},{""ProductId"":10089,""Amount"":3},{""ProductId"":10367,""Amount"":2},{""ProductId"":10176,""Amount"":1},{""ProductId"":10250,""Amount"":1}]"
"ObjectId(""6296b205fc39a4381467503a"")",1374,"2020-05-04T07:37:54.000Z","{""Cash"":""Cash""}","[{""ProductId"":10087,""Amount"":1},{""ProductId"":10094,""Amount"":4},{""ProductId"":10048,""Amount"":3},{""ProductId"":10356,""Amount"":4},{""ProductId"":10338,""Amount"":4},{""ProductId"":10281,""Amount"":1},{""ProductId"":10455,""Amount"":3},{""ProductId"":10363,""Amount"":6},{""ProductId"":10389,""Amount"":1},{""ProductId"":10060,""Amount"":0},{""ProductId"":10235,""Amount"":4}]"
"ObjectId(""6296b205fc39a4381467503b"")",1996,"2020-05-21T11:11:51.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10368,""Amount"":4},{""ProductId"":10162,""Amount"":4},{""ProductId"":10128,""Amount"":3},{""ProductId"":10403,""Amount"":4},{""ProductId"":10070,""Amount"":1},{""ProductId"":10373,""Amount"":1},{""ProductId"":10110,""Amount"":4},{""ProductId"":10128,""Amount"":3},{""ProductId"":10431,""Amount"":5},{""ProductId"":10348,""Amount"":3},{""ProductId"":10225,""Amount"":7},{""ProductId"":10010,""Amount"":8},{""ProductId"":10077,""Amount"":3},{""ProductId"":10148,""Amount"":3},{""ProductId"":10179,""Amount"":5},{""ProductId"":10222,""Amount"":11},{""ProductId"":10041,""Amount"":1},{""ProductId"":10055,""Amount"":1},{""ProductId"":10040,""Amount"":0}]"
"ObjectId(""6296b205fc39a4381467503c"")",1153,"2019-07-19T07:40:53.000Z","{""Cash"":""Debit""}","[{""ProductId"":10359,""Amount"":6}]"
"ObjectId(""6296b205fc39a4381467503d"")",1450,"2020-04-13T05:53:40.000Z","{""Cash"":""Cash""}","[{""ProductId"":10375,""Amount"":4},{""ProductId"":10234,""Amount"":0},{""ProductId"":10351,""Amount"":0},{""ProductId"":10448,""Amount"":1},{""ProductId"":10110,""Amount"":4},{""ProductId"":10233,""Amount"":2},{""ProductId"":10321,""Amount"":11},{""ProductId"":10392,""Amount"":3},{""ProductId"":10050,""Amount"":1},{""ProductId"":10007,""Amount"":3},{""ProductId"":10073,""Amount"":4},{""ProductId"":10139,""Amount"":3}]"
"ObjectId(""6296b205fc39a4381467503e"")",1970,"2019-10-25T19:57:20.000Z","{""Cash"":""Debit""}","[{""ProductId"":10059,""Amount"":0},{""ProductId"":10108,""Amount"":3},{""ProductId"":10031,""Amount"":4},{""ProductId"":10416,""Amount"":6},{""ProductId"":10444,""Amount"":1},{""ProductId"":10306,""Amount"":2},{""ProductId"":10168,""Amount"":1},{""ProductId"":10404,""Amount"":3},{""ProductId"":10190,""Amount"":5},{""ProductId"":10493,""Amount"":7},{""ProductId"":10476,""Amount"":2}]"
"ObjectId(""6296b205fc39a4381467503f"")",1505,"2020-03-17T14:44:45.000Z","{""Cash"":""Debit""}","[{""ProductId"":10232,""Amount"":5},{""ProductId"":10202,""Amount"":1},{""ProductId"":10269,""Amount"":5},{""ProductId"":10025,""Amount"":0},{""ProductId"":10162,""Amount"":4},{""ProductId"":10461,""Amount"":0},{""ProductId"":10421,""Amount"":1},{""ProductId"":10350,""Amount"":3},{""ProductId"":10174,""Amount"":1},{""ProductId"":10256,""Amount"":1},{""ProductId"":10090,""Amount"":1},{""ProductId"":10367,""Amount"":2},{""ProductId"":10206,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675040"")",1879,"2020-05-20T03:15:12.000Z","{""Credit"":{""Quotes"":2,""Back"":""BBVA""}}","[{""ProductId"":10441,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675041"")",1862,"2020-03-21T13:19:21.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10160,""Amount"":2},{""ProductId"":10438,""Amount"":0},{""ProductId"":10230,""Amount"":4},{""ProductId"":10091,""Amount"":0},{""ProductId"":10292,""Amount"":1},{""ProductId"":10026,""Amount"":3},{""ProductId"":10462,""Amount"":1},{""ProductId"":10099,""Amount"":0},{""ProductId"":10463,""Amount"":3},{""ProductId"":10214,""Amount"":9}]"
"ObjectId(""6296b205fc39a43814675042"")",1806,"2019-05-16T17:20:23.000Z","{""Cash"":""Cash""}","[{""ProductId"":10338,""Amount"":4},{""ProductId"":10311,""Amount"":0},{""ProductId"":10132,""Amount"":1},{""ProductId"":10091,""Amount"":0},{""ProductId"":10072,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10147,""Amount"":2},{""ProductId"":10232,""Amount"":5},{""ProductId"":10004,""Amount"":1},{""ProductId"":10328,""Amount"":0},{""ProductId"":10278,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675043"")",1683,"2019-11-26T14:28:39.000Z","{""Cash"":""Cash""}","[{""ProductId"":10381,""Amount"":2},{""ProductId"":10350,""Amount"":3},{""ProductId"":10374,""Amount"":2},{""ProductId"":10004,""Amount"":1},{""ProductId"":10499,""Amount"":3},{""ProductId"":10382,""Amount"":0},{""ProductId"":10392,""Amount"":3},{""ProductId"":10467,""Amount"":4},{""ProductId"":10201,""Amount"":1},{""ProductId"":10128,""Amount"":3},{""ProductId"":10425,""Amount"":4},{""ProductId"":10067,""Amount"":6},{""ProductId"":10321,""Amount"":11},{""ProductId"":10108,""Amount"":3},{""ProductId"":10114,""Amount"":1},{""ProductId"":10165,""Amount"":3},{""ProductId"":10284,""Amount"":3},{""ProductId"":10342,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675044"")",1929,"2020-09-19T10:10:29.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10010,""Amount"":8},{""ProductId"":10112,""Amount"":3},{""ProductId"":10213,""Amount"":4},{""ProductId"":10214,""Amount"":9},{""ProductId"":10272,""Amount"":1},{""ProductId"":10412,""Amount"":8},{""ProductId"":10160,""Amount"":2},{""ProductId"":10398,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675045"")",1468,"2020-01-19T11:58:05.000Z","{""Credit"":{""Quotes"":3,""Back"":""Banco Falabella""}}","[{""ProductId"":10061,""Amount"":4},{""ProductId"":10010,""Amount"":8},{""ProductId"":10478,""Amount"":1},{""ProductId"":10321,""Amount"":11},{""ProductId"":10231,""Amount"":2},{""ProductId"":10067,""Amount"":6},{""ProductId"":10259,""Amount"":1},{""ProductId"":10081,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675046"")",1693,"2019-06-22T19:49:11.000Z","{""Cash"":""Cash""}","[{""ProductId"":10489,""Amount"":0},{""ProductId"":10022,""Amount"":1},{""ProductId"":10119,""Amount"":2},{""ProductId"":10105,""Amount"":1},{""ProductId"":10448,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814675047"")",1487,"2019-09-10T20:49:11.000Z","{""Credit"":{""Quotes"":2,""Back"":""BBVA""}}","[{""ProductId"":10482,""Amount"":0},{""ProductId"":10147,""Amount"":2},{""ProductId"":10321,""Amount"":11},{""ProductId"":10165,""Amount"":3},{""ProductId"":10371,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10169,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675048"")",1841,"2019-02-01T08:10:49.000Z","{""Cash"":""Debit""}","[{""ProductId"":10315,""Amount"":3},{""ProductId"":10324,""Amount"":6},{""ProductId"":10190,""Amount"":5},{""ProductId"":10019,""Amount"":3},{""ProductId"":10412,""Amount"":8},{""ProductId"":10392,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814675049"")",1595,"2020-10-19T14:10:29.000Z","{""Credit"":{""Quotes"":3,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10406,""Amount"":1},{""ProductId"":10280,""Amount"":3},{""ProductId"":10141,""Amount"":7},{""ProductId"":10138,""Amount"":3},{""ProductId"":10447,""Amount"":3},{""ProductId"":10484,""Amount"":5}]"
"ObjectId(""6296b205fc39a4381467504a"")",1291,"2019-06-05T08:56:21.000Z","{""Cash"":""Debit""}","[{""ProductId"":10073,""Amount"":4},{""ProductId"":10445,""Amount"":4}]"
"ObjectId(""6296b205fc39a4381467504b"")",1277,"2020-05-19T22:20:02.000Z","{""Credit"":{""Quotes"":4,""Back"":""Banco Ripley""}}","[{""ProductId"":10015,""Amount"":7},{""ProductId"":10324,""Amount"":6},{""ProductId"":10082,""Amount"":1},{""ProductId"":10045,""Amount"":5},{""ProductId"":10490,""Amount"":2}]"
"ObjectId(""6296b205fc39a4381467504c"")",1144,"2020-08-16T14:08:52.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10342,""Amount"":5},{""ProductId"":10112,""Amount"":3},{""ProductId"":10400,""Amount"":2},{""ProductId"":10073,""Amount"":4},{""ProductId"":10115,""Amount"":6},{""ProductId"":10463,""Amount"":3}]"
"ObjectId(""6296b205fc39a4381467504d"")",1004,"2020-08-11T23:21:49.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10153,""Amount"":1},{""ProductId"":10070,""Amount"":1},{""ProductId"":10238,""Amount"":2},{""ProductId"":10456,""Amount"":0},{""ProductId"":10225,""Amount"":7},{""ProductId"":10442,""Amount"":1},{""ProductId"":10368,""Amount"":4},{""ProductId"":10269,""Amount"":5},{""ProductId"":10155,""Amount"":4}]"
"ObjectId(""6296b205fc39a4381467504e"")",1385,"2020-10-25T01:35:40.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10092,""Amount"":1},{""ProductId"":10230,""Amount"":4},{""ProductId"":10097,""Amount"":0},{""ProductId"":10228,""Amount"":0},{""ProductId"":10054,""Amount"":1},{""ProductId"":10473,""Amount"":1},{""ProductId"":10241,""Amount"":1},{""ProductId"":10323,""Amount"":1},{""ProductId"":10031,""Amount"":4},{""ProductId"":10010,""Amount"":8},{""ProductId"":10139,""Amount"":3},{""ProductId"":10232,""Amount"":5},{""ProductId"":10087,""Amount"":1}]"
"ObjectId(""6296b205fc39a4381467504f"")",1038,"2019-03-17T05:43:51.000Z","{""Cash"":""Cash""}","[{""ProductId"":10081,""Amount"":5},{""ProductId"":10412,""Amount"":8},{""ProductId"":10471,""Amount"":6},{""ProductId"":10315,""Amount"":3},{""ProductId"":10016,""Amount"":3},{""ProductId"":10048,""Amount"":3},{""ProductId"":10102,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10069,""Amount"":1},{""ProductId"":10067,""Amount"":6},{""ProductId"":10314,""Amount"":4},{""ProductId"":10279,""Amount"":1},{""ProductId"":10280,""Amount"":3},{""ProductId"":10493,""Amount"":7},{""ProductId"":10179,""Amount"":5},{""ProductId"":10214,""Amount"":9},{""ProductId"":10278,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675050"")",1568,"2020-08-24T15:14:17.000Z","{""Cash"":""Debit""}","[{""ProductId"":10499,""Amount"":3},{""ProductId"":10340,""Amount"":1},{""ProductId"":10041,""Amount"":1},{""ProductId"":10214,""Amount"":9},{""ProductId"":10375,""Amount"":4},{""ProductId"":10045,""Amount"":5},{""ProductId"":10044,""Amount"":1},{""ProductId"":10453,""Amount"":0},{""ProductId"":10055,""Amount"":1},{""ProductId"":10065,""Amount"":1},{""ProductId"":10286,""Amount"":4},{""ProductId"":10155,""Amount"":4},{""ProductId"":10499,""Amount"":3},{""ProductId"":10168,""Amount"":1},{""ProductId"":10120,""Amount"":4},{""ProductId"":10251,""Amount"":2},{""ProductId"":10314,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675051"")",1965,"2019-04-06T01:27:29.000Z","{""Cash"":""Cash""}","[{""ProductId"":10185,""Amount"":1},{""ProductId"":10222,""Amount"":11},{""ProductId"":10074,""Amount"":4},{""ProductId"":10133,""Amount"":3},{""ProductId"":10083,""Amount"":2},{""ProductId"":10084,""Amount"":1},{""ProductId"":10219,""Amount"":2},{""ProductId"":10413,""Amount"":1},{""ProductId"":10247,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814675052"")",1980,"2020-02-16T18:05:05.000Z","{""Cash"":""Cash""}","[{""ProductId"":10045,""Amount"":5},{""ProductId"":10420,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814675053"")",1770,"2019-06-04T02:04:40.000Z","{""Credit"":{""Quotes"":4,""Back"":""Banco Ripley""}}","[{""ProductId"":10137,""Amount"":2},{""ProductId"":10448,""Amount"":1},{""ProductId"":10095,""Amount"":2},{""ProductId"":10049,""Amount"":3},{""ProductId"":10366,""Amount"":2},{""ProductId"":10104,""Amount"":1},{""ProductId"":10144,""Amount"":1},{""ProductId"":10165,""Amount"":3},{""ProductId"":10194,""Amount"":3},{""ProductId"":10378,""Amount"":2},{""ProductId"":10172,""Amount"":1},{""ProductId"":10045,""Amount"":5},{""ProductId"":10283,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675054"")",1704,"2020-06-09T10:33:52.000Z","{""Credit"":{""Quotes"":6,""Back"":""BBVA""}}","[{""ProductId"":10214,""Amount"":9},{""ProductId"":10077,""Amount"":3},{""ProductId"":10286,""Amount"":4},{""ProductId"":10338,""Amount"":4},{""ProductId"":10137,""Amount"":2},{""ProductId"":10031,""Amount"":4},{""ProductId"":10266,""Amount"":2},{""ProductId"":10315,""Amount"":3},{""ProductId"":10454,""Amount"":1},{""ProductId"":10379,""Amount"":2},{""ProductId"":10464,""Amount"":3},{""ProductId"":10316,""Amount"":1},{""ProductId"":10392,""Amount"":3},{""ProductId"":10278,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675055"")",1478,"2019-10-20T14:40:13.000Z","{""Cash"":""Debit""}","[{""ProductId"":10136,""Amount"":2},{""ProductId"":10417,""Amount"":2},{""ProductId"":10278,""Amount"":5},{""ProductId"":10385,""Amount"":0},{""ProductId"":10067,""Amount"":6},{""ProductId"":10297,""Amount"":0},{""ProductId"":10492,""Amount"":3},{""ProductId"":10375,""Amount"":4},{""ProductId"":10359,""Amount"":6},{""ProductId"":10324,""Amount"":6},{""ProductId"":10363,""Amount"":6},{""ProductId"":10206,""Amount"":2},{""ProductId"":10304,""Amount"":0},{""ProductId"":10046,""Amount"":1},{""ProductId"":10174,""Amount"":1},{""ProductId"":10484,""Amount"":5},{""ProductId"":10108,""Amount"":3},{""ProductId"":10340,""Amount"":1},{""ProductId"":10074,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675056"")",1594,"2019-10-27T20:59:13.000Z","{""Cash"":""Cash""}","[{""ProductId"":10171,""Amount"":2},{""ProductId"":10056,""Amount"":1},{""ProductId"":10435,""Amount"":0},{""ProductId"":10353,""Amount"":3},{""ProductId"":10411,""Amount"":3},{""ProductId"":10299,""Amount"":2},{""ProductId"":10263,""Amount"":3},{""ProductId"":10123,""Amount"":2},{""ProductId"":10112,""Amount"":3},{""ProductId"":10214,""Amount"":9},{""ProductId"":10363,""Amount"":6},{""ProductId"":10300,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10050,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814675057"")",1954,"2020-10-13T04:59:10.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Falabella""}}","[{""ProductId"":10418,""Amount"":7},{""ProductId"":10353,""Amount"":3},{""ProductId"":10496,""Amount"":2},{""ProductId"":10023,""Amount"":1},{""ProductId"":10179,""Amount"":5},{""ProductId"":10493,""Amount"":7},{""ProductId"":10019,""Amount"":3},{""ProductId"":10120,""Amount"":4},{""ProductId"":10049,""Amount"":3},{""ProductId"":10137,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10062,""Amount"":4},{""ProductId"":10057,""Amount"":3},{""ProductId"":10061,""Amount"":4},{""ProductId"":10467,""Amount"":4},{""ProductId"":10194,""Amount"":3},{""ProductId"":10329,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814675058"")",1085,"2019-03-05T03:30:48.000Z","{""Cash"":""Cash""}","[{""ProductId"":10312,""Amount"":1},{""ProductId"":10494,""Amount"":0},{""ProductId"":10232,""Amount"":5},{""ProductId"":10280,""Amount"":3},{""ProductId"":10212,""Amount"":2},{""ProductId"":10363,""Amount"":6},{""ProductId"":10225,""Amount"":7},{""ProductId"":10183,""Amount"":1},{""ProductId"":10135,""Amount"":0},{""ProductId"":10073,""Amount"":4},{""ProductId"":10411,""Amount"":3},{""ProductId"":10431,""Amount"":5},{""ProductId"":10338,""Amount"":4},{""ProductId"":10418,""Amount"":7},{""ProductId"":10056,""Amount"":1},{""ProductId"":10403,""Amount"":4},{""ProductId"":10379,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675059"")",1970,"2019-01-07T20:01:06.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10367,""Amount"":2},{""ProductId"":10278,""Amount"":5},{""ProductId"":10190,""Amount"":5},{""ProductId"":10445,""Amount"":4},{""ProductId"":10232,""Amount"":5},{""ProductId"":10191,""Amount"":1},{""ProductId"":10003,""Amount"":1},{""ProductId"":10216,""Amount"":0},{""ProductId"":10010,""Amount"":8}]"
"ObjectId(""6296b205fc39a4381467505a"")",1707,"2020-05-04T11:26:49.000Z","{""Cash"":""Debit""}","[{""ProductId"":10341,""Amount"":0},{""ProductId"":10061,""Amount"":4},{""ProductId"":10134,""Amount"":9},{""ProductId"":10120,""Amount"":4},{""ProductId"":10471,""Amount"":6},{""ProductId"":10230,""Amount"":4},{""ProductId"":10021,""Amount"":3},{""ProductId"":10455,""Amount"":3},{""ProductId"":10222,""Amount"":11},{""ProductId"":10099,""Amount"":0},{""ProductId"":10322,""Amount"":0},{""ProductId"":10121,""Amount"":3},{""ProductId"":10006,""Amount"":2},{""ProductId"":10398,""Amount"":2}]"
"ObjectId(""6296b205fc39a4381467505b"")",1719,"2019-10-19T04:25:48.000Z","{""Cash"":""Cash""}","[{""ProductId"":10011,""Amount"":4},{""ProductId"":10378,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10045,""Amount"":5},{""ProductId"":10306,""Amount"":2},{""ProductId"":10012,""Amount"":1},{""ProductId"":10406,""Amount"":1},{""ProductId"":10245,""Amount"":1},{""ProductId"":10149,""Amount"":2},{""ProductId"":10126,""Amount"":1},{""ProductId"":10493,""Amount"":7},{""ProductId"":10398,""Amount"":2},{""ProductId"":10081,""Amount"":5},{""ProductId"":10060,""Amount"":0}]"
"ObjectId(""6296b205fc39a4381467505c"")",1847,"2020-06-13T03:23:16.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10134,""Amount"":9},{""ProductId"":10117,""Amount"":0},{""ProductId"":10182,""Amount"":2},{""ProductId"":10401,""Amount"":2},{""ProductId"":10407,""Amount"":0},{""ProductId"":10411,""Amount"":3},{""ProductId"":10468,""Amount"":1},{""ProductId"":10120,""Amount"":4},{""ProductId"":10010,""Amount"":8},{""ProductId"":10234,""Amount"":0},{""ProductId"":10010,""Amount"":8},{""ProductId"":10459,""Amount"":3},{""ProductId"":10168,""Amount"":1}]"
"ObjectId(""6296b205fc39a4381467505d"")",2000,"2019-06-22T17:14:43.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10048,""Amount"":3},{""ProductId"":10338,""Amount"":4},{""ProductId"":10113,""Amount"":2},{""ProductId"":10475,""Amount"":3},{""ProductId"":10272,""Amount"":1},{""ProductId"":10067,""Amount"":6},{""ProductId"":10343,""Amount"":0},{""ProductId"":10455,""Amount"":3},{""ProductId"":10190,""Amount"":5},{""ProductId"":10120,""Amount"":4},{""ProductId"":10034,""Amount"":0},{""ProductId"":10057,""Amount"":3},{""ProductId"":10081,""Amount"":5}]"
"ObjectId(""6296b205fc39a4381467505e"")",1796,"2020-10-08T15:18:32.000Z","{""Cash"":""Cash""}","[{""ProductId"":10248,""Amount"":0},{""ProductId"":10253,""Amount"":1},{""ProductId"":10327,""Amount"":2},{""ProductId"":10049,""Amount"":3},{""ProductId"":10264,""Amount"":1},{""ProductId"":10091,""Amount"":0},{""ProductId"":10074,""Amount"":4},{""ProductId"":10162,""Amount"":4}]"
"ObjectId(""6296b205fc39a4381467505f"")",1857,"2020-03-26T14:48:43.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10411,""Amount"":3},{""ProductId"":10144,""Amount"":1},{""ProductId"":10412,""Amount"":8},{""ProductId"":10387,""Amount"":0},{""ProductId"":10224,""Amount"":1},{""ProductId"":10416,""Amount"":6},{""ProductId"":10103,""Amount"":3},{""ProductId"":10074,""Amount"":4},{""ProductId"":10316,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814675060"")",1200,"2019-11-03T07:07:15.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Ripley""}}","[{""ProductId"":10412,""Amount"":8},{""ProductId"":10149,""Amount"":2},{""ProductId"":10156,""Amount"":1},{""ProductId"":10356,""Amount"":4},{""ProductId"":10272,""Amount"":1},{""ProductId"":10403,""Amount"":4},{""ProductId"":10244,""Amount"":1},{""ProductId"":10403,""Amount"":4},{""ProductId"":10493,""Amount"":7},{""ProductId"":10334,""Amount"":5},{""ProductId"":10213,""Amount"":4},{""ProductId"":10290,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675061"")",1883,"2019-03-19T18:53:09.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10162,""Amount"":4},{""ProductId"":10057,""Amount"":3},{""ProductId"":10090,""Amount"":1},{""ProductId"":10464,""Amount"":3},{""ProductId"":10340,""Amount"":1},{""ProductId"":10162,""Amount"":4},{""ProductId"":10484,""Amount"":5},{""ProductId"":10101,""Amount"":4},{""ProductId"":10157,""Amount"":3},{""ProductId"":10440,""Amount"":1},{""ProductId"":10269,""Amount"":5},{""ProductId"":10083,""Amount"":2},{""ProductId"":10154,""Amount"":1},{""ProductId"":10055,""Amount"":1},{""ProductId"":10353,""Amount"":3},{""ProductId"":10329,""Amount"":3}]"
